5
** Atomic data ported from Cloudy c25.00 Stout database: s_3 **
Energy levels & weights: NIST ASD / Stout (s_3.nrg)
Radiative transition probabilities: Stout (s_3.tp)
Ref: http://adsabs.harvard.edu/abs/2012ApJ...750...65H
Generated by MOCASSIN Stout Converter (tools/stout_converter)
    5   17
 1  3s2.3p2(3P)     
 2  3s2.3p2(3P)     
 3  3s2.3p2(3P)     
 4  3s2.3p2(1D)     
 5  3s2.3p2(1S)     
  1.0000e+03
  1.5800e+03
  2.5100e+03
  3.9800e+03
  6.3100e+03
  1.0000e+04
  1.5800e+04
  2.5100e+04
  3.9800e+04
  6.3100e+04
  1.0000e+05
  1.5800e+05
  2.5100e+05
  3.9800e+05
  6.3100e+05
  1.0000e+06
  1.0000e+10
0
    1   2     2.0800e+00   1.0000e+03
    0   0     2.1000e+00   1.5800e+03
    0   0     2.1300e+00   2.5100e+03
    0   0     2.2000e+00   3.9800e+03
    0   0     2.2700e+00   6.3100e+03
    0   0     2.2600e+00   1.0000e+04
    0   0     2.1700e+00   1.5800e+04
    0   0     2.0700e+00   2.5100e+04
    0   0     1.9700e+00   3.9800e+04
    0   0     1.8400e+00   6.3100e+04
    0   0     1.6300e+00   1.0000e+05
    0   0     1.3600e+00   1.5800e+05
    0   0     1.0700e+00   2.5100e+05
    0   0     8.1000e-01   3.9800e+05
    0   0     5.9000e-01   6.3100e+05
    0   0     4.1800e-01   1.0000e+06
    0   0     2.7000e-02   1.0000e+10
    1   3     9.8400e-01   1.0000e+03
    0   0     9.5900e-01   1.5800e+03
    0   0     9.4700e-01   2.5100e+03
    0   0     9.6100e-01   3.9800e+03
    0   0     9.8500e-01   6.3100e+03
    0   0     1.0300e+00   1.0000e+04
    0   0     1.1200e+00   1.5800e+04
    0   0     1.2400e+00   2.5100e+04
    0   0     1.3200e+00   3.9800e+04
    0   0     1.3200e+00   6.3100e+04
    0   0     1.2300e+00   1.0000e+05
    0   0     1.0700e+00   1.5800e+05
    0   0     8.8700e-01   2.5100e+05
    0   0     7.1000e-01   3.9800e+05
    0   0     5.6200e-01   6.3100e+05
    0   0     4.4500e-01   1.0000e+06
    0   0     1.7200e-01   1.0000e+10
    1   4     6.9800e-01   1.0000e+03
    0   0     7.3300e-01   1.5800e+03
    0   0     7.3800e-01   2.5100e+03
    0   0     7.2000e-01   3.9800e+03
    0   0     7.1000e-01   6.3100e+03
    0   0     7.2900e-01   1.0000e+04
    0   0     7.6500e-01   1.5800e+04
    0   0     7.9000e-01   2.5100e+04
    0   0     7.8600e-01   3.9800e+04
    0   0     7.4300e-01   6.3100e+04
    0   0     6.5900e-01   1.0000e+05
    0   0     5.4800e-01   1.5800e+05
    0   0     4.3000e-01   2.5100e+05
    0   0     3.2200e-01   3.9800e+05
    0   0     2.3400e-01   6.3100e+05
    0   0     1.6500e-01   1.0000e+06
    0   0     1.0100e-02   1.0000e+10
    1   5     8.3900e-02   1.0000e+03
    0   0     8.9800e-02   1.5800e+03
    0   0     9.6400e-02   2.5100e+03
    0   0     1.0400e-01   3.9800e+03
    0   0     1.1400e-01   6.3100e+03
    0   0     1.2500e-01   1.0000e+04
    0   0     1.3900e-01   1.5800e+04
    0   0     1.5600e-01   2.5100e+04
    0   0     1.7300e-01   3.9800e+04
    0   0     1.8200e-01   6.3100e+04
    0   0     1.7600e-01   1.0000e+05
    0   0     1.6000e-01   1.5800e+05
    0   0     1.3700e-01   2.5100e+05
    0   0     1.1400e-01   3.9800e+05
    0   0     9.2300e-02   6.3100e+05
    0   0     7.3700e-02   1.0000e+06
    0   0     2.4000e-02   1.0000e+10
    2   3     4.8600e+00   1.0000e+03
    0   0     4.8400e+00   1.5800e+03
    0   0     4.8400e+00   2.5100e+03
    0   0     4.9500e+00   3.9800e+03
    0   0     5.0800e+00   6.3100e+03
    0   0     5.1500e+00   1.0000e+04
    0   0     5.2400e+00   1.5800e+04
    0   0     5.3600e+00   2.5100e+04
    0   0     5.4200e+00   3.9800e+04
    0   0     5.2700e+00   6.3100e+04
    0   0     4.8100e+00   1.0000e+05
    0   0     4.1200e+00   1.5800e+05
    0   0     3.3400e+00   2.5100e+05
    0   0     2.6100e+00   3.9800e+05
    0   0     1.9900e+00   6.3100e+05
    0   0     1.5200e+00   1.0000e+06
    0   0     4.0700e-01   1.0000e+10
    2   4     2.0900e+00   1.0000e+03
    0   0     2.1900e+00   1.5800e+03
    0   0     2.1900e+00   2.5100e+03
    0   0     2.1400e+00   3.9800e+03
    0   0     2.1100e+00   6.3100e+03
    0   0     2.1700e+00   1.0000e+04
    0   0     2.2800e+00   1.5800e+04
    0   0     2.3600e+00   2.5100e+04
    0   0     2.3500e+00   3.9800e+04
    0   0     2.2300e+00   6.3100e+04
    0   0     1.9800e+00   1.0000e+05
    0   0     1.6400e+00   1.5800e+05
    0   0     1.2900e+00   2.5100e+05
    0   0     9.6900e-01   3.9800e+05
    0   0     7.0200e-01   6.3100e+05
    0   0     4.9600e-01   1.0000e+06
    0   0     3.0200e-02   1.0000e+10
    2   5     2.1700e-01   1.0000e+03
    0   0     2.3600e-01   1.5800e+03
    0   0     2.5600e-01   2.5100e+03
    0   0     2.7900e-01   3.9800e+03
    0   0     3.0500e-01   6.3100e+03
    0   0     3.2900e-01   1.0000e+04
    0   0     3.5400e-01   1.5800e+04
    0   0     3.8400e-01   2.5100e+04
    0   0     4.0800e-01   3.9800e+04
    0   0     4.0400e-01   6.3100e+04
    0   0     3.6300e-01   1.0000e+05
    0   0     2.9900e-01   1.5800e+05
    0   0     2.3000e-01   2.5100e+05
    0   0     1.6700e-01   3.9800e+05
    0   0     1.1700e-01   6.3100e+05
    0   0     8.0000e-02   1.0000e+06
    0   0     1.0600e-03   1.0000e+10
    3   4     3.9300e+00   1.0000e+03
    0   0     4.1000e+00   1.5800e+03
    0   0     4.1200e+00   2.5100e+03
    0   0     4.0200e+00   3.9800e+03
    0   0     3.9700e+00   6.3100e+03
    0   0     4.0600e+00   1.0000e+04
    0   0     4.2300e+00   1.5800e+04
    0   0     4.3400e+00   2.5100e+04
    0   0     4.3000e+00   3.9800e+04
    0   0     4.0500e+00   6.3100e+04
    0   0     3.5900e+00   1.0000e+05
    0   0     2.9900e+00   1.5800e+05
    0   0     2.3600e+00   2.5100e+05
    0   0     1.7800e+00   3.9800e+05
    0   0     1.3000e+00   6.3100e+05
    0   0     9.3100e-01   1.0000e+06
    0   0     7.9600e-02   1.0000e+10
    3   5     3.5300e-01   1.0000e+03
    0   0     3.8600e-01   1.5800e+03
    0   0     4.2100e-01   2.5100e+03
    0   0     4.6000e-01   3.9800e+03
    0   0     5.0300e-01   6.3100e+03
    0   0     5.4500e-01   1.0000e+04
    0   0     5.8500e-01   1.5800e+04
    0   0     6.3400e-01   2.5100e+04
    0   0     6.7300e-01   3.9800e+04
    0   0     6.6500e-01   6.3100e+04
    0   0     5.9800e-01   1.0000e+05
    0   0     4.9300e-01   1.5800e+05
    0   0     3.7900e-01   2.5100e+05
    0   0     2.7700e-01   3.9800e+05
    0   0     1.9400e-01   6.3100e+05
    0   0     1.3200e-01   1.0000e+06
    0   0     1.9300e-03   1.0000e+10
    4   5     8.8300e-01   1.0000e+03
    0   0     8.8700e-01   1.5800e+03
    0   0     8.9400e-01   2.5100e+03
    0   0     9.7200e-01   3.9800e+03
    0   0     1.1600e+00   6.3100e+03
    0   0     1.4000e+00   1.0000e+04
    0   0     1.6200e+00   1.5800e+04
    0   0     1.8200e+00   2.5100e+04
    0   0     1.9700e+00   3.9800e+04
    0   0     2.0100e+00   6.3100e+04
    0   0     1.9300e+00   1.0000e+05
    0   0     1.7700e+00   1.5800e+05
    0   0     1.5800e+00   2.5100e+05
    0   0     1.4000e+00   3.9800e+05
    0   0     1.2400e+00   6.3100e+05
    0   0     1.1100e+00   1.0000e+06
    0   0     7.4500e-01   1.0000e+10
 0 0 0
    1   2     3.4178e-04
    1   3     2.2766e-08
    1   4     5.6376e-06
    1   5     0.0000e+00
    2   3     1.4298e-03
    2   4     1.9534e-02
    2   5     6.8755e-01
    3   4     5.1568e-02
    3   5     9.5322e-03
    4   5     2.1885e+00
  1  1        0.0000
  2  3      298.6900
  3  5      833.0800
  4  5    11322.7000
  5  1    27161.0000
