   0  0   5.96e+00
   0  0   6.38e+00
   0  0   6.93e+00
   0  0   7.17e+00
   0  0   6.70e+00
   0  0   6.11e+00
   0  0   5.43e+00
   0  0   4.56e+00
   0  0   3.63e+00
   0  0   2.79e+00
   0  0   2.06e+00
   0  0   1.50e+00
   0  0   1.10e+00
   0  0   8.06e-01
   0  0   5.96e-01
   0  0   4.41e-01
   0  0   3.27e-01
   3  4   3.47e+00
   0  0   3.46e+00
   0  0   3.46e+00
   0  0   3.45e+00
   0  0   3.43e+00
   0  0   3.40e+00
   0  0   3.36e+00
   0  0   3.30e+00
   0  0   3.20e+00
   0  0   3.05e+00
   0  0   2.84e+00
   0  0   2.66e+00
   0  0   2.45e+00
   0  0   2.13e+00
   0  0   1.74e+00
   0  0   1.34e+00
   0  0   9.89e-01
   0  0   7.11e-01
   0  0   5.07e-01
   0  0   3.63e-01
   0  0   2.60e-01
   0  0   1.87e-01
   0  0   1.35e-01
   3  5   4.74e+00
   0  0   4.75e+00
   0  0   4.76e+00
   0  0   4.79e+00
   0  0   4.83e+00
   0  0   4.91e+00
   0  0   5.05e+00
   0  0   5.28e+00
   0  0   5.58e+00
   0  0   5.66e+00
   0  0   5.27e+00
   0  0   4.83e+00
   0  0   4.31e+00
   0  0   3.64e+00
   0  0   2.92e+00
   0  0   2.24e+00
   0  0   1.66e+00
   0  0   1.20e+00
   0  0   8.62e-01
   0  0   6.20e-01
   0  0   4.46e-01
   0  0   3.22e-01
   0  0   2.34e-01
   4  5   1.90e+00
   0  0   1.90e+00
   0  0   1.91e+00
   0  0   1.92e+00
   0  0   1.94e+00
   0  0   1.97e+00
   0  0   2.02e+00
   0  0   2.11e+00
   0  0   2.23e+00
   0  0   2.25e+00
   0  0   2.07e+00
   0  0   1.86e+00
   0  0   1.64e+00
   0  0   1.39e+00
   0  0   1.12e+00
   0  0   8.60e-01
   0  0   6.37e-01
   0  0   4.62e-01
   0  0   3.31e-01
   0  0   2.36e-01
   0  0   1.68e-01
   0  0   1.20e-01
   0  0   8.50e-02
 0 0 0
   1  2   7.630e+00
   1  3   4.849e+08
   1  4   0.000e+00
   1  5   9.055e+09
   2  3   0.000e+00
   2  4   0.000e+00
   2  5   0.000e+00
   3  4   4.040e-02
   3  5   0.000e+00
   4  5   0.000e+00
   1  1          0.0
   2  5     425640.3
   3  3     426868.1
   4  1     427852.1
   5  3     431530.0
