  7   4   3  6   2.040000E-06  6.986000E-05  3.168000E-04  4.353000E-03  7.765000E-04  5.101000E-03  0.000000E+00  0.000000E+00  0.000000E+00   3.084000E+03  1.332000E+04  6.475000E+04  1.181000E+05  6.687000E+05  4.778000E+06  0.000000E+00  0.000000E+00  0.000000E+00
  7   5   2  3   5.761000E-03  3.434000E-02 -1.660000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   3.860000E+06  4.883000E+06  6.259000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  7   6   1  3   2.801000E-03  4.362000E-02  1.117000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   4.198000E+06  5.516000E+06  8.050000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  8   1   7  4   5.629000E-08  2.550000E-07  6.173000E-04  1.627000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   5.395000E+03  1.770000E+04  1.671000E+05  2.687000E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  8   2   6  6   1.627000E-07  1.262000E-07  6.663000E-07  3.925000E-06  2.406000E-03  1.146000E-03  0.000000E+00  0.000000E+00  0.000000E+00   4.535000E+01  2.847000E+02  4.166000E+03  2.877000E+04  1.953000E+05  3.646000E+05  0.000000E+00  0.000000E+00  0.000000E+00
  8   3   5  5   3.932000E-07  2.523000E-07  3.447000E-05  5.776000E-03  5.101000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   1.509000E+02  6.211000E+02  1.562000E+04  1.936000E+05  4.700000E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  8   4   4  7   1.615000E-05  9.299000E-06  1.530000E-04  6.616000E-04  1.080000E-02  7.503000E-04  2.892000E-03  0.000000E+00  0.000000E+00   7.569000E+02  3.659000E+03  1.984000E+04  8.429000E+04  2.294000E+05  1.161000E+06  6.137000E+06  0.000000E+00  0.000000E+00
  8   5   3  6   2.389000E-05  1.355000E-04  5.885000E-03  2.163000E-03  6.341000E-04  1.348000E-02  0.000000E+00  0.000000E+00  0.000000E+00   2.326000E+04  3.209000E+04  1.316000E+05  6.731000E+05  1.892000E+06  6.150000E+06  0.000000E+00  0.000000E+00  0.000000E+00
  8   6   2  2   6.135000E-02  1.968000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   6.113000E+06  3.656000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  8   7   1  3   4.925000E-03  5.837000E-02  1.359000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   5.440000E+06  7.170000E+06  1.152000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  9   1   8  6   3.096000E-09  8.151000E-09  9.651000E-09  1.431000E-08  5.503000E-06  9.522000E-04  0.000000E+00  0.000000E+00  0.000000E+00   4.456000E+00  1.155000E+02  4.434000E+02  1.404000E+04  1.296000E+05  2.380000E+05  0.000000E+00  0.000000E+00  0.000000E+00
  9   2   7  5   4.223000E-07  2.655000E-06  9.461000E-06  3.390000E-03  1.073000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   2.017000E+03  5.687000E+03  2.784000E+04  2.161000E+05  5.295000E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  9   3   6  7   3.771000E-06  5.399000E-07  3.307000E-06  1.861000E-05  2.146000E-03  4.197000E-03  2.313000E-03  0.000000E+00  0.000000E+00   1.337000E+02  7.575000E+02  7.973000E+03  3.279000E+04  1.956000E+05  3.298000E+05  6.735000E+05  0.000000E+00  0.000000E+00
  9   4   5  7   1.680000E-06  6.779000E-06  8.798000E-05  4.378000E-04  1.102000E-02  7.738000E-03  5.425000E-05  0.000000E+00  0.000000E+00   4.614000E+02  7.266000E+03  2.085000E+04  9.543000E+04  2.699000E+05  7.864000E+05  2.643000E+07  0.000000E+00  0.000000E+00
  9   5   4  7   4.892000E-06  2.086000E-05  2.548000E-04  6.407000E-04  1.450000E-02  3.070000E-03  5.805000E-03  0.000000E+00  0.000000E+00   7.694000E+02  1.067000E+04  1.939000E+04  6.150000E+04  2.565000E+05  1.016000E+06  7.782000E+06  0.000000E+00  0.000000E+00
  9   6   3  5   9.351000E-05  1.685000E-04  7.495000E-03  5.079000E-03  2.482000E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   1.969000E+03  7.939000E+03  1.495000E+05  9.966000E+05  7.740000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  9   7   2  3   1.006000E-02  6.743000E-02  1.034000E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   6.330000E+06  7.859000E+06  9.755000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  9   8   1  3   7.914000E-03  7.387000E-02  1.699000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   6.843000E+06  9.033000E+06  1.420000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
