 11   3   8   3.192000E-10    0.67260  1.640000E+01  1.263000E+07    0.12320  3.725000E+05
 11   4   7   1.087000E-09    0.72840  6.132000E+00  1.088000E+07    0.06290  4.559000E+05
 11   5   6   1.077000E-09    0.74690  1.430000E+01  1.018000E+07    0.02890  3.593000E+05
 11   6   5   4.040000E-09    0.76650  2.908000E+00  1.043000E+07    0.00000  0.000000E+00
 11   7   4   1.654000E-09    0.75080  2.276000E+01  9.950000E+06    0.00000  0.000000E+00
 11   8   3   3.171000E-10    0.65760  6.526000E+02  1.848000E+07    0.00000  0.000000E+00
 11   9   2   1.393000E-10    0.54330  4.258000E+03  3.872000E+07    0.00000  0.000000E+00
 11  10   1   3.879000E-10    0.67180  1.133000E+03  8.008000E+07    0.00000  0.000000E+00
 11  11   0   9.743000E-10    0.74880  3.217000E+02  8.428000E+07    0.00000  0.000000E+00
 12   1  11   5.452000E-11    0.68450  5.637000E+00  1.551000E+06    0.39450  8.360000E+05
 12   2  10   1.345000E-11    0.10740  7.877000E+02  7.925000E+07    0.46310  5.027000E+05
 12   3   9   1.249000E-10    0.56000  7.748000E+01  2.015000E+07    0.19170  5.139000E+05
 12   4   8   4.031000E-10    0.68030  3.205000E+01  1.626000E+07    0.07640  5.399000E+05
 12   5   7   7.515000E-10    0.72030  2.582000E+01  1.355000E+07    0.04360  5.691000E+05
 12   6   6   9.133000E-10    0.73530  3.674000E+01  1.263000E+07    0.02110  4.049000E+05
 12   7   5   3.859000E-09    0.75790  5.587000E+00  1.235000E+07    0.00000  0.000000E+00
 12   8   4   1.634000E-09    0.74350  3.806000E+01  1.205000E+07    0.00000  0.000000E+00
 12   9   3   3.445000E-10    0.65530  8.693000E+02  2.196000E+07    0.00000  0.000000E+00
 12  10   2   1.602000E-10    0.54920  4.944000E+03  4.434000E+07    0.00000  0.000000E+00
 12  11   1   4.214000E-10    0.67130  1.396000E+03  9.433000E+07    0.00000  0.000000E+00
 12  12   0   1.022000E-09    0.74760  4.098000E+02  1.011000E+08    0.00000  0.000000E+00
 13   1  12   1.035000E-09    0.65350  4.623000E-02  1.564000E+09    0.12610  1.533000E+05
 13   2  11   3.171000E-11    0.44930  1.821000E+02  3.529000E+07    0.26420  7.190000E+05
 13   3  10   3.107000E-11    0.28540  8.207000E+02  8.117000E+07    0.26310  7.693000E+05
 13   4   9   2.011000E-10    0.59840  1.013000E+02  2.635000E+07    0.10720  7.591000E+05
 13   5   8   4.438000E-10    0.67890  6.204000E+01  1.940000E+07    0.05710  7.410000E+05
 13   6   7   7.728000E-10    0.71520  4.818000E+01  1.672000E+07    0.02710  7.209000E+05
 13   7   6   4.100000E-09    0.75070  5.134000E+00  1.603000E+07    0.00000  0.000000E+00
 13   8   5   2.284000E-09    0.74800  2.178000E+01  1.460000E+07    0.00000  0.000000E+00
 13   9   4   1.578000E-09    0.73940  6.157000E+01  1.427000E+07    0.00000  0.000000E+00
 13  10   3   3.916000E-10    0.65650  1.025000E+03  2.544000E+07    0.00000  0.000000E+00
 13  11   2   1.761000E-10    0.55140  5.962000E+03  5.081000E+07    0.00000  0.000000E+00
 13  12   1   4.578000E-10    0.67070  1.673000E+03  1.096000E+08    0.00000  0.000000E+00
 13  13   0   1.134000E-09    0.74820  4.619000E+02  1.179000E+08    0.00000  0.000000E+00
 14   1  13   3.262000E-11    0.62700  1.590000E+01  4.237000E+07    0.23330  5.828000E+04
 14   2  12   1.964000E-10    0.62870  7.712000E+00  2.951000E+07    0.15230  4.804000E+05
 14   3  11   6.739000E-11    0.49310  2.166000E+02  4.491000E+07    0.16670  9.046000E+05
 14   4  10   5.134000E-11    0.36780  1.009000E+03  8.514000E+07    0.16460  1.084000E+06
 14   5   9   2.468000E-10    0.61130  1.649000E+02  3.231000E+07    0.06360  9.837000E+05
 14   6   8   4.615000E-10    0.67530  1.143000E+02  2.377000E+07    0.03560  8.595000E+05
 14   7   7   7.532000E-10    0.70720  8.860000E+01  1.997000E+07    0.01850  6.949000E+05
 14   8   6   2.100000E-09    0.74010  2.523000E+01  1.842000E+07    0.00000  0.000000E+00
 14   9   5   1.688000E-09    0.73900  5.549000E+01  1.716000E+07    0.00000  0.000000E+00
 14  10   4   1.851000E-09    0.73840  6.906000E+01  1.644000E+07    0.00000  0.000000E+00
 14  11   3   4.633000E-10    0.66020  1.088000E+03  2.896000E+07    0.00000  0.000000E+00
 14  12   2   2.017000E-10    0.55880  6.494000E+03  5.693000E+07    0.00000  0.000000E+00
 14  13   1   4.870000E-10    0.66970  2.026000E+03  1.265000E+08    0.00000  0.000000E+00
 14  14   0   1.261000E-09    0.74880  5.068000E+02  1.365000E+08    0.00000  0.000000E+00
 15   1  14   1.505000E-09    0.84520  1.707000E-02  1.301000E+06    0.24670  1.284000E+06
 15   2  13   2.030000E-10    0.65260  7.087000E+00  2.116000E+07    0.16210  5.076000E+04
 15   3  12   1.933000E-10    0.62350  3.527000E+01  2.694000E+07    0.11680  7.395000E+05
 15   4  11   1.128000E-10    0.53300  2.618000E+02  4.963000E+07    0.09940  1.244000E+06
 15   5  10   7.550000E-11    0.42440  1.206000E+03  8.603000E+07    0.10080  1.498000E+06
 15   6   9   2.981000E-10    0.61730  2.372000E+02  3.807000E+07    0.03610  1.306000E+06
 15   7   8   5.508000E-10    0.67480  1.501000E+02  2.772000E+07    0.02130  1.109000E+06
 15   8   7   1.570000E-09    0.71900  4.177000E+01  2.438000E+07    0.00000  0.000000E+00
 15   9   6   1.763000E-09    0.73100  5.234000E+01  2.117000E+07    0.00000  0.000000E+00
 15  10   5   1.948000E-09    0.73750  6.372000E+01  1.947000E+07    0.00000  0.000000E+00
 15  11   4   1.543000E-09    0.73150  1.330000E+02  1.926000E+07    0.00000  0.000000E+00
 15  12   3   4.972000E-10    0.65810  1.329000E+03  3.346000E+07    0.00000  0.000000E+00
 15  13   2   2.190000E-10    0.56070  7.591000E+03  6.396000E+07    0.00000  0.000000E+00
 15  14   1   5.520000E-10    0.67240  2.146000E+03  1.423000E+08    0.00000  0.000000E+00
 15  15   0   1.269000E-09    0.74720  6.495000E+02  1.581000E+08    0.00000  0.000000E+00
 16   1  15   1.384000E-10    0.68860  1.074000E+00  7.159000E+05    0.18450  1.858000E+04
 16   2  14   2.478000E-11    0.46420  3.294000E+02  2.166000E+07    0.33510  7.630000E+05
 16   3  13   3.043000E-10    0.69470  1.678000E+01  2.050000E+07    0.07950  6.868000E+04
 16   4  12   2.615000E-10    0.63430  6.238000E+01  2.803000E+07    0.07730  1.059000E+06
 16   5  11   1.588000E-10    0.55840  3.350000E+02  5.188000E+07    0.05910  1.656000E+06
 16   6  10   9.565000E-11    0.45170  1.599000E+03  9.252000E+07    0.06120  1.986000E+06
 16   7   9   3.384000E-10    0.61750  3.380000E+02  4.347000E+07    0.02250  1.672000E+06
 16   8   8   8.773000E-10    0.68530  1.115000E+02  3.386000E+07    0.00000  0.000000E+00
 16   9   7   1.137000E-09    0.70800  1.099000E+02  2.745000E+07    0.00000  0.000000E+00
 16  10   6   1.518000E-09    0.72460  9.845000E+01  2.390000E+07    0.00000  0.000000E+00
 16  11   5   1.702000E-09    0.73010  1.138000E+02  2.253000E+07    0.00000  0.000000E+00
 16  12   4   1.740000E-09    0.73030  1.494000E+02  2.193000E+07    0.00000  0.000000E+00
 16  13   3   5.511000E-10    0.65980  1.492000E+03  3.755000E+07    0.00000  0.000000E+00
 16  14   2   2.362000E-10    0.56150  8.776000E+03  7.208000E+07    0.00000  0.000000E+00
 16  15   1   5.546000E-10    0.66920  2.754000E+03  1.633000E+08    0.00000  0.000000E+00
 16  16   0   1.432000E-09    0.74850  6.688000E+02  1.793000E+08    0.00000  0.000000E+00
 17   2  15   7.803000E-11    0.62730  4.265000E+01  2.469000E+07    0.16040  4.217000E+05
 17   3  14   1.602000E-10    0.61290  5.154000E+01  3.056000E+07    0.13420  6.808000E+05
 17   4  13   3.302000E-10    0.69800  4.421000E+01  2.143000E+07    0.04830  7.260000E+04
 17   5  12   2.841000E-10    0.63670  1.244000E+02  3.039000E+07    0.05200  1.363000E+06
 17   6  11   1.790000E-10    0.56410  5.390000E+02  5.733000E+07    0.03400  2.038000E+06
 17   7  10   1.144000E-10    0.46650  2.108000E+03  9.895000E+07    0.03620  2.397000E+06
 17   8   9   4.354000E-10    0.62620  3.604000E+02  5.251000E+07    0.00000  0.000000E+00
 17   9   8   7.522000E-10    0.67670  2.213000E+02  3.678000E+07    0.00000  0.000000E+00
 17  10   7   1.146000E-09    0.70330  1.593000E+02  3.034000E+07    0.00000  0.000000E+00
 17  11   6   1.440000E-09    0.71870  1.522000E+02  2.712000E+07    0.00000  0.000000E+00
 17  12   5   1.655000E-09    0.72620  1.636000E+02  2.543000E+07    0.00000  0.000000E+00
 17  13   4   2.027000E-09    0.73070  1.541000E+02  2.470000E+07    0.00000  0.000000E+00
 17  14   3   6.038000E-10    0.66110  1.670000E+03  4.213000E+07    0.00000  0.000000E+00
 17  15   2   2.594000E-10    0.56630  9.623000E+03  7.952000E+07    0.00000  0.000000E+00
 17  16   1   6.110000E-10    0.67120  2.956000E+03  1.810000E+08    0.00000  0.000000E+00
 17  17   0   1.487000E-09    0.74890  7.847000E+02  2.012000E+08    0.00000  0.000000E+00
 18   3  15   3.464000E-10    0.68930  1.393000E+01  1.187000E+07    0.15550  4.430000E+05
 18   4  14   3.939000E-10    0.66070  3.207000E+01  3.043000E+07    0.07610  6.360000E+05
 18   5  13   2.811000E-10    0.68490  1.353000E+02  2.311000E+07    0.03800  7.317000E+04
 18   6  12   3.370000E-10    0.64090  1.836000E+02  3.323000E+07    0.03200  1.717000E+06
 18   7  11   2.156000E-10    0.57080  7.027000E+02  6.146000E+07    0.01690  2.845000E+06
 18   8  10   1.313000E-10    0.47220  2.767000E+03  1.066000E+08    0.02080  2.725000E+06
 18   9   9   4.228000E-10    0.61810  5.880000E+02  5.535000E+07    0.00000  0.000000E+00
 18  10   8   6.805000E-10    0.66670  3.866000E+02  4.062000E+07    0.00000  0.000000E+00
 18  11   7   1.022000E-09    0.69480  2.747000E+02  3.391000E+07    0.00000  0.000000E+00
 18  12   6   1.464000E-09    0.71440  2.040000E+02  3.025000E+07    0.00000  0.000000E+00
 18  13   5   1.780000E-09    0.72520  1.933000E+02  2.837000E+07    0.00000  0.000000E+00
 18  14   4   2.165000E-09    0.73070  1.801000E+02  2.753000E+07    0.00000  0.000000E+00
 18  15   3   6.557000E-10    0.66240  1.868000E+03  4.693000E+07    0.00000  0.000000E+00
 18  16   2   2.812000E-10    0.56860  1.063000E+04  8.779000E+07    0.00000  0.000000E+00
 18  17   1   6.405000E-10    0.66980  3.425000E+03  2.037000E+08    0.00000  0.000000E+00
 18  18   0   1.615000E-09    0.74830  8.433000E+02  2.266000E+08    0.00000  0.000000E+00
 19   1  18   4.528000E-11    0.42340  5.931000E+00  2.897000E+09    0.30490  1.645000E+05
 19   4  15   3.568000E-10    0.67740  3.847000E+01  2.695000E+07    0.04040  4.488000E+05
 19   5  14   6.034000E-10    0.68030  3.503000E+01  3.022000E+07    0.05610  5.412000E+05
